,Name,Category,Distance,Address,Latitude,Longitude,Review_count,Rating
169,Le Patio du Prado,['French'],735,9 Rue Borde,43.27826,5.38898,18,5.0
170,Cyprien,['French'],367,56 avenue Toulon,43.28543,5.38744,32,3.5
171,PechaKucha,"['Party & Event Planning', 'Beaches']",166,,43.3141873579581,5.38295745849609,1,4.0
172,Le Cafe du Theatre,['Cafes'],58,3 place Placide Caffo,43.31301,5.3846299,1,4.0
173,Chez Roger - Bar Aéro,"['Bars', 'Breakfast & Brunch', 'Music Venues']",108,151 Rue Loubon,43.31315,5.386034,1,4.0
174,Le Pallavicini,"['Pizza', 'Food Delivery Services']",259,16 rue Madon,43.2928993,5.4000491,8,4.0
175,KFC,"['Fast Food', 'Chicken Shop']",276,114 boulevard de Plombières,43.317285,5.382382,1,1.0
176,Freddy,"['Italian', 'Pizza']",172,140 rue Sainte-Cécile,43.2888534287623,5.39834034854891,12,4.5
177,Pizza Zazza,['Pizza'],139,244 boulevard Baille,43.289611,5.398006,11,4.0
178,TA&CO,"['Mexican', 'Latin American']",62,198 boulevard Baille,43.288973,5.395759,4,4.5
179,Le Troquet,"['Bars', 'French']",16,17 place Pierre Roux,43.285828,5.394834,5,4.0
180,Bistrot Alexandre,['Provencal'],969,31 bd Charles Moretti,43.324891,5.382679,13,4.0
181,Bistrot Alexandre,"['Modern European', 'French']",997,Station Alexandre,43.32546,5.38108,2,4.5
182,La Jonque Viet,['Chinese'],84,28 rue Maréchal Fayolle,43.3004,5.39844,19,4.0
183,Restaurant Pizzeria Chez Dédé,['Pizza'],163,60 rue George,43.296,5.39775,21,4.0
184,Mc Donald's,"['Burgers', 'Fast Food']",20,75 bd de la Blancarde,43.2956641645398,5.39988475300423,6,2.0
185,Il Piccolo,['Italian'],37,187 bd Baille,43.2901624776528,5.39931854974146,12,4.0
186,Spok,['Sandwiches'],142,1 rue Crillon,43.2900886754506,5.39793033743535,6,4.0
187,Le Majestic,['Vietnamese'],274,211 rue Saint-Pierre,43.2925257,5.3978772,17,4.0
188,Hedonia,['Coffee & Tea'],35,222 rue Saint Pierre,43.29244,5.40092,4,4.5
189,Hoang,"['Chinese', 'Vietnamese']",227,73 bd Jeanne d'Arc,43.2934566832718,5.40375235519059,7,4.0
190,L'Horloge du Cap Est,"['French', 'Breakfast & Brunch', 'Cafes']",585,10 boulevard Fernand Bonnefoy,43.2819252,5.4007871,9,5.0
191,Simba Pizzas,"['Pizza', 'Sandwiches']",131,83 Avenue Des Chartreux,43.30608,5.39948,3,4.5
192,Italia Pizza,['Pizza'],86,35 rue de la Carrière,43.31957,5.38248,2,4.5
193,Il Topolino,['Restaurants'],39,59 Chemin De L Argile,43.28113,5.39649,4,4.5
194,Parc du 26ème Centenaire,['Parks'],130,Avenue de Corinthe,43.280618,5.395023,59,4.0
195,La Villa,"['French', 'Seafood', 'Pizza']",1176,113 rue Jean Mermoz,43.2728089,5.3870643,131,3.5
196,Bar des Amis,['Restaurants'],184,41 boulevard Burel,43.3162,5.38884,1,4.0
197,Mazza Le Fournil du Burel,['Bakeries'],267,56 rue Docteur Léon Perrin,43.31527,5.38916,1,4.0
198,Au quai 68,"['Cafes', 'Sandwiches', 'Coffee & Tea']",81,336 bd Chave,43.29603,5.40505,4,4.5
199,Pizza Florentina,['Pizza'],147,376 rue Saint-Pierre,43.2914515705657,5.41007347420498,5,4.0
200,KFC,"['Fast Food', 'Chicken Shop']",1085,Centre Commercial Le Merlan,43.32955,5.40269,1,5.0
201,La Table du Boulanger,"['Bakeries', 'Restaurants']",495,161 Chemin Gibbes,43.3257,5.38339,3,3.0
202,Le Comptoir de la Palmeraie,['French'],406,22 bd Charles Moretti,43.32437,5.3839,2,3.0
203,Le Fiacre 26 Rue Broussant 30600 Vauvert,['Restaurants'],410,Avenue Sainte-Marthe,43.3272624,5.3876823,1,4.0
204,Coquillages Henry,"['Seafood', 'Seafood Markets']",12,2 Rue Montaigne,43.30425,5.41303,13,4.0
205,Azumi Sushi,"['Sushi Bars', 'Food Delivery Services', 'Japanese', 'Fast Food']",82,49 ave de St Barnabé,43.30416,5.41188,19,4.5
206,Chez Jean-Louis,"['Pizza', 'French']",224,29 ave de Saint-Julien,43.30471,5.41558,24,4.0
207,Shangai Express,['Fast Food'],190,19 ave de Saint Julien,43.30458,5.41519,17,4.0
208,Le Terminus,['Brasseries'],461,2 place du Caire,43.303731,5.418572,26,4.0
209,Sushi Shop,"['Sushi Bars', 'Japanese']",82,1 ave Saint Julien,43.3045006,5.4138799,9,3.0
210,Boulangerie Montaigne,['Bakeries'],242,109 Rue Montaigne,43.30405,5.4159,4,4.5
211,Coquillages Henry Dégustation,['Seafood'],202,21 Avenue de Saint Julien,43.304603,5.415341,4,3.0
212,Brasserie du Village,['Brasseries'],113,7 Rue Léon Meisserel,43.30485,5.41855,14,3.5
213,La Fournée de St Barnabé Guyalex,['Bakeries'],127,128 Rue Montaigne,43.30383,5.41715,2,5.0
214,Rabellino Victorien,['Bakeries'],270,33 Rue Montaigne,43.30412,5.41541,2,5.0
215,Abed,"['Bakeries', 'Grocery']",133,1 rue Cade,43.33157,5.38966,1,3.0
216,La Maison de la Glace,['Ice Cream & Frozen Yogurt'],877,719-720 Immeuble les Arnavaux,43.3379,5.38315,169,3.0
217,Eglise Sainte-Marthe,"['Bakeries', 'Religious Organizations']",1063,Plateau de l'Eglise,43.3386944,5.3957915,1,4.0
218,Adriatic,['French'],446,8 boulevard du Commandant Finat-Duclos,43.33211,5.38411,1,3.0
219,Black Stone,"['Pubs', 'Pizza', 'Brasseries']",410,10 boulevard Gustave Ganay,43.2655423240019,5.39885479933628,11,4.0
220,La Cité Radieuse,['Landmarks & Historical Buildings'],868,280 boulevard Michelet,43.2617682,5.3969336,23,4.5
221,Set Marseille,"['Sports Clubs', 'French']",999,265 av de Mazargues,43.2620968,5.3933205,33,4.0
222,L'Olympe,['Restaurants'],119,28 Boulevard de Sainte Marguerite,43.268986,5.403107,5,4.0
223,Le Ventre de l'Architecte,['French'],911,280 boulevard Michelet,43.2612291931319,5.39625519577949,118,3.5
224,La Terrasse de Domino,['Mediterranean'],280,1 bd Paul Claudel,43.2683,5.40612,17,4.0
225,La Table de l'Empereur,['Vietnamese'],338,101 Boulevard Sainte-Marguerite,43.268114,5.406864,16,4.0
226,RICO,"['Mexican', 'Tex-Mex', 'Fast Food']",137,19 boulevard de Sainte-Marguerite,43.268982,5.403635,1,4.0
227,Le Pacifique 4,"['Buffets', 'Pan Asian']",1184,210 bd Romain Rolland,43.27408,5.41466,12,4.0
228,Salon des Tendances Créatives,['Local Flavor'],169,Parc Chanot,43.2729988,5.3968201,6,3.0
229,Au Moulin Doré,['Bakeries'],423,103 Rue Alphonse Daudet,43.3206731,5.4098525,1,5.0
230,Sushiwest,['Japanese'],1045,61 rue Saint Just,43.3167686,5.4155002,3,3.0
231,Le Mille Pâtes,['Italian'],1120,Av des Chutes Lavies,43.3152838,5.3982182,1,4.0
232,Roger Gozlan,"['Pizza', 'Italian']",561,40 Rue Alphonse Daudet,43.3184664,5.4072598,1,4.0
233,Rapido Burger,"['Food Delivery Services', 'Fast Food']",13,167 Avenue de la capelette,43.279945,5.416453,2,3.5
234,Dragon d'Asie,['Asian Fusion'],86,11 Boulevard Pont De Vivaux,43.27953,5.41751,4,4.5
235,La Chocolatine,['Bakeries'],88,2 Rue François Mauriac,43.27921,5.41698,1,3.0
236,camion pizza,"['Pizza', 'Fast Food']",431,bd du pont de vivaux,43.2809,5.4218,1,5.0
237,Bar Tabac du Pont,['Tabac'],69,92 avenue Capelette,43.2796044,5.4173301,6,1.5
238,Bar Central,"['Restaurants', 'Bars']",133,29 Boulevard Pont de Vivaux,43.2798446,5.4182605,1,2.0
239,BS Diffusion,"['Discount Store', 'Appliances', 'Bakeries']",490,107 bd Pont de Vivaux,43.28113,5.42234,5,3.0
240,La Route des Epices,['French'],681,189 Avenue Capelette,43.2805087,5.4082396,5,3.5
241,New Jamin,"['Burgers', 'Salad', 'Sandwiches']",517,14-16 rue des Forges,43.2792,5.41032,1,1.0
242,Boulangerie Marie Blachère,['Bakeries'],45,7 rue Gaston de Flotte,43.2959275556507,5.42295355349779,1,4.0
243,Les Salons de la Boiseraie,['French'],336,2 rue Gaston de Flotte,43.29679,5.4267,2,4.0
244,Le 626,"['Pizza', 'Italian']",636,626 Rue St Pierre,43.2901564,5.4256597,2,5.0
245,promopizza,['Italian'],739,résidence le vendôme,43.298479,5.431102,1,5.0
246,Pizza Première,"['Pizza', 'Food Delivery Services']",1338,36 boulevard de la Fédération,43.3121,5.40277,1,4.0
247,Le Fournil de la Rose,"['Windows Installation', 'Bakeries']",1011,94 Avenue Rose,43.326943,5.4232044,2,5.0
248,Sushi Red,"['Sushi Bars', 'Pan Asian']",1088,210 avenue de la rose,43.32769,5.42346,2,4.5
249,Parc de la Moline,"['Botanical Gardens', 'Parks']",468,Avenue de Montolivet,43.315837,5.415354,1,5.0
250,Mille et Une Saveurs,['Bakeries'],725,383 avenue Montolivet,43.31824,5.4237399,3,4.0
251,Le Kenji,"['Vietnamese', 'Pan Asian']",1024,18 avenue de la Figone,43.30768,5.43711,10,4.5
252,Cthaï,['Thai'],692,78 avenue du 24 avril 1915,43.3079423,5.4322673,11,4.0
253,Sushi and Wok,"['Japanese', 'Pan Asian']",1101,32 Avenue Frédéric Mistral,43.31025,5.43606,10,4.0
254,Julien et Barnabé,['French'],468,123 ave de Saint-Julien,43.3071709,5.4231701,3,3.5
255,City d'Asie,['Fast Food'],950,74 avenue St Jérôme,43.33153,5.41941,4,4.5
256,King Hallal,['Butcher'],643,73 Avenue Alexandre Ansaldi,43.3309059,5.4045734,1,3.0
257,Pizza Nord Chez Bibi,"['Pizza', 'Italian']",463,72 Chemin Merlan À La Rose,43.3302,5.4128,1,1.0
258,Le Panetier,['Bakeries'],918,90 ave de Saint Jerome,43.33101,5.41951,1,3.0
259,La Fiesta des Délices,['Creperies'],873,Centre commercial Merlan,43.3300632,5.4002038,1,1.0
260,Le Frog,"['Pizza', 'Sandwiches']",188,20 ave Bois Luzy,43.31094,5.42198,1,5.0
261,Boulangerie L'Atelier,"['Caterers', 'Bakeries']",346,3 Ave du 24 Avril 1915,43.30779,5.42584,5,3.5
262,Le parc de la Moline,['Parks'],224,Bd Marius Richard,43.3157501,5.4249001,3,4.0
263,Thomas Philippe,['Bakeries'],400,3 Boulevard Compostelle,43.31873,5.42836,1,5.0
264,Snack du Parc de la Moline,"['Fast Food', 'Chocolatiers & Shops']",313,Cité Py,43.3145,5.42536,1,3.0
265,Le Pacifique,['Chinese'],1048,48 avenue Emmanuel Allard,43.28984,5.44009,51,4.0
266,La Table du 12ème,"['Barbeque', 'Steakhouses']",62,66 rue St Jean du Desert,43.29932,5.43628,2,4.5
267,Le fournil des trois bastides,['Bakeries'],62,62 rue Saint Jean du désert,43.29932,5.43628,1,4.0
268,fast food chinois,"['Fast Food', 'Chinese']",218,,43.2985444,5.4337465,1,4.0
269,Parc De La Mirabelle,"['Obstetricians & Gynecologists', 'Parks']",849,avenue William-Booth,43.2959427,5.4461831,6,4.0
270,Sushi Koste,['Fast Food'],412,101 av de la fourragère,43.299424,5.430352,1,4.0
271,Le Vieux Moulin,['French'],400,82 Chemin du Merlan,43.3392476,5.4078603,2,4.5
272,Boucherie des Prairies,"['Rotisserie Chicken', 'Meat Shops']",1038,Centre commercial des Prairies,43.3422507387925,5.42001452296972,1,5.0
273,Pizzeria La Grotte,['Pizza'],342,71 ave du Merlan,43.33832,5.40752,1,2.0
274,Pizza Saint Mitre,"['Pizza', 'Italian']",1022,128 Château Gombert,43.3419814,5.4200555,1,5.0
275,Les Terasses de Saint Mitre,['French'],756,57 Chemin des serens,43.34187,5.41533,1,4.0
276,Pizza Lambada,"['Pizza', 'Italian']",37,208 rue Charles Kaddouz,43.3169,5.4371902,1,1.0
277,Euro Pizza,['Pizza'],542,82 boulevard de Beaumont,43.31235,5.43835,1,5.0
278,Beaumont Pizza,"['Pizza', 'Italian']",950,260 avenue du 24 Avril 1915,43.3087279,5.439154,4,4.0
279,La Baguette Imperiale II,"['Fast Food', 'Chinese']",936,191 ave du 24 avril 1915,43.3088968,5.4394232,5,2.5
280,Piazza Romana,"['Pizza', 'Italian']",1012,193 avenue des Olives,43.32535,5.442135,1,5.0
281,Canal Saint Julien,['Parks'],1074,122 Chemin des Anémones,43.3104433744062,5.44644501060247,1,4.0
282,Jean-Luc Mouradchalian,"['Bars', 'Cafes']",939,181 avenue du 24 avril 1915,43.3087835,5.4388339,1,1.0
283,Elyssa,"['Moroccan', 'Middle Eastern']",73,26 quai de Rive Neuve,43.292585,5.369276,10,4.5
284,The Shamrock,"['Pubs', 'Beer Bar']",186,16/17 quai de Rive Neuve,43.293,5.37065,117,4.0
285,Taquería Loka,"['Mexican', 'Tapas Bars']",233,126 rue Sainte,43.2908199,5.36702,11,4.5
286,Le Bistrot des Dames,['Bistros'],268,34 place aux Huiles,43.29235,5.37181,21,4.5
287,L'Aromat,['French'],185,49 rue Sainte,43.29212,5.37383,117,4.0
288,Brocéliande,"['Creperies', 'Brasseries']",187,9 rue Euthymenes,43.292965,5.373082,67,4.0
289,La Poule Noire,['French'],195,61 rue Sainte,43.291975,5.37325,43,4.0
290,Sylvain Depuichaffray,"['Bakeries', 'Tea Rooms', 'Patisserie/Cake Shop']",168,66 rue Grignan,43.291756,5.375004,66,4.5
291,La Velada,"['Mediterranean', 'Pizza']",143,31 Rue Endoume,43.2879,5.36629,32,4.0
292,Moon Burger,"['Fast Food', 'Burgers']",293,29 bd de la Corderie,43.2902622,5.3697134,27,4.0
293,Four des Navettes,['Bakeries'],175,136 rue Sainte,43.29071,5.36639,98,3.5
294,Abbaye Saint-Victor,"['Landmarks & Historical Buildings', 'Churches', 'Festivals']",140,3 rue de l'Abbaye,43.290324211293,5.3656525642453,28,4.0
295,Apsara,['Cambodian'],168,151 rue Sainte,43.2906803318627,5.36669926071318,34,4.5
296,Al Dente,['Italian'],129,10 rue Edmond Rostand,43.2893681,5.3798156,256,4.0
297,Le Julien,"['Lyonnais', 'Mediterranean', 'French Southwest']",136,114 Rue Paradis,43.28857,5.37882,46,4.0
298,Minoofi,"['Bakeries', 'Coffee & Tea', 'Patisserie/Cake Shop']",63,104 rue Paradis,43.2892,5.37855,87,4.0
299,La Table Ronde,['Creperies'],98,24 rue Sylvabelle,43.289491,5.379474,137,4.0
300,Victor Café,"['Mediterranean', 'Breakfast & Brunch', 'Lounges']",159,New Hotel of Marseille,43.2919,5.35964,80,4.0
301,Le Carré Bistromanie,['Brasseries'],228,Sofitel Marseille Vieux Port,43.29235,5.36106,180,4.0
302,Palais du Pharo,"['Landmarks & Historical Buildings', 'Venues & Event Spaces']",169,58 bd Charles Livon,43.2937,5.3587,22,4.5
303,Chez Michel,['Seafood'],266,6 rue des Catalans,43.2907,5.35595,34,4.0
304,Restaurant Rowing Club,"['Wine Bars', 'Breakfast & Brunch', 'Tapas/Small Plates']",308,34 boulevard Charles Livon,43.293049,5.361109,51,3.5
305,Le Chalet du Pharo,['Mediterranean'],367,58 boulevard Charles Livon,43.293934731323,5.3594042576426,49,4.0
306,Les Trois Forts,"['Mediterranean', 'French']",260,36 boulevard Charles Livon,43.292857,5.36023,21,4.0
307,Le Charles Livon,['French'],153,89 boulevard Charles Livon,43.291807,5.358253,44,3.5
308,Abaco,['French'],191,38 B Rue Papety,43.29068,5.35688,25,4.5
309,Les Akolytes,"['French', 'Modern European']",220,41 rue Papety,43.29057,5.35613,26,3.5
310,La Maison des Raviolis,"['Dim Sum', 'Pan Asian']",86,14 rue d'Italie,43.2902787,5.3817895,29,4.0
311,Sushi Resto,"['Sushi Bars', 'Japanese']",162,27 bis rue d'Italie,43.28969,5.38227,124,4.0
312,Zia Concetta,"['Trattorie', 'Imported Food']",45,111 rue d'Endoume,43.28686,5.36378,8,4.5
313,Le Péron,"['Modern European', 'Seafood']",504,56 Corniche Kennedy,43.287953,5.352196,164,4.0
314,Le Vésuvio,"['Italian', 'Pizza']",190,33 rue Decazes,43.28726,5.35983,34,4.0
315,Le Petit Pavillon,"['French', 'Bars']",329,54 Pro Corniche John Kennedy,43.2884,5.35279,44,3.5
316,Welcome Café,['Bistros'],23,2 rue des Catalans,43.29031,5.3561,6,4.0
317,Bière de la Plaine,"['Beer Bar', 'Breweries']",281,16 rue Saint Pierre,43.29367,5.38762,9,5.0
318,Da Romano,['Italian'],69,229 Rue Paradis,43.2829,5.3812,10,4.5
319,Culti,"['Lounges', 'Mediterranean', 'Tobacco Shops']",41,222 chemin Roucas Blanc,43.28064,5.36892,11,3.5
320,Chez Fonfon,['Seafood'],47,140 rue Vallon des Auffes,43.28558655941,5.3512560927419,199,3.5
321,Chez Jeannot,['Pizza'],85,129 rue Vallon des Auffes,43.285377799765,5.3516163391364,202,3.0
322,Monument aux Morts de l' Armée d'Orient et des Terres Lointaines,['Landmarks & Historical Buildings'],43,Square Lieutenant-Danjaume,43.286013,5.350302,7,4.0
323,Vallon des Auffes,['Landmarks & Historical Buildings'],22,Vallon des Auffes,43.2857399,5.35109,45,4.5
324,Le Bistrot Plage,['Lounges'],50,60 Corniche Kennedy,43.28613,5.35107,88,3.0
325,La Cave de Baille,['Wine Bars'],70,133 bd Baille,43.2884219,5.3922169,29,4.0
326,Anse de Malmousque,"['Local Flavor', 'Landmarks & Historical Buildings']",217,30 rue de Malmousque,43.2829,5.34937,20,4.5
327,La Vague Gourmande,['Bakeries'],46,209 Pro Corniche John Kennedy,43.28286,5.35068,12,4.0
328,AM par Alexandre Mazzia,"['Modern European', 'French']",644,9 rue François Rocca,43.2698878,5.3855019,14,4.5
329,Le Gran Café,"['Bistros', 'Buffets']",510,158 rue Jean Mermoz,43.271418,5.386922,16,4.5
330,Pierrot Coquillages,['Seafood'],657,355 avenue du Prado,43.270356,5.388081,11,4.5
331,L'Atéo,"['French', 'Mediterranean']",241,355 Corniche du Président John F Kennedy,43.2933692932129,5.3713002204895,4,4.5
332,China Diner,['Pan Asian'],226,353 Promenade Corniche John Kennedy,43.27158,5.36293,22,4.0
333,Plage du Prophète,['Beaches'],98,Plage du Prophète,43.2728309593578,5.36214351654053,33,3.5
334,Le 8ème Sud,['French'],1308,51 promenade Georges Pompidou,43.2648514,5.3738362,37,3.5
